unique_id,device_id,package,app_version,sdk_version,platform_version,brand,model,operators,network_type,lang,local_time_zone,screen_width,screen_height,screen_dpi,screen_orientation
3682,961f8679f82d2d50,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
956,a87211ae3cbc8b33,org.rayacoin,48,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
8015,3bda23fa047a2d29,org.rayacoin,53,34,14,samsung,SM-A525F,,4G,fa,Asia/Tehran,1080,2186,420,
2402,2f8dad678371574d,org.rayacoin,53,27,8.1.0,samsung,SM-J710F,,wifi,fa,Asia/Tehran,720,1280,320,
4988,6ac11fea02c0f1bb,org.rayacoin,53,23,6.0.1,samsung,SM-G900H,,wifi,fa,Asia/Tehran,1080,1920,480,
5997,2fd5c795bafe5152,org.rayacoin,53,31,12,Xiaomi,21061110AG,,4G,fa,Asia/Tehran,1080,2174,440,
2032,ccd755990957f477,org.rayacoin,26,30,11,samsung,SM-A528B,['43235'],4G,fa,Asia/Tehran,1080,2177,450,
4084,c7ad9dcc7036e56b,org.rayacoin,53,33,13,Xiaomi,22101316G,,wifi,fa,Asia/Tehran,1080,2262,440,
340,b6a41c96e5e31977,org.rayacoin,46,31,12,Xiaomi,21061110AG,,4G,fa,Asia/Tehran,1080,2174,440,
7522,5fc57e35e25a6631,org.rayacoin,54,29,10,samsung,SM-A750F,,4G,fa,Asia/Tehran,1080,2076,480,
4809,bcea8700dc0b6b6a,org.rayacoin,53,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
3553,961f8679f82d2d50,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
3139,bc110112467f28ab,org.rayacoin,51,33,13,samsung,SM-A145P,,wifi,fa,Asia/Tehran,1080,2209,450,
5765,a07ddfd21b86e319,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1473,280,
1153,02e81d7a483c9ee8,org.rayacoin,48,33,13,samsung,SM-A546E,,4G,fa,Asia/Tehran,1080,2221,420,
3138,cb6fc45384e4952d,org.rayacoin,51,33,13,samsung,SM-A225F,,4G,fa,Asia/Tehran,720,1452,300,
5836,d4836700633f6af7,org.rayacoin,53,33,13,Xiaomi,23053RN02A,,4G,fa,Asia/Tehran,1080,2312,440,
5159,c5cf4a2a726eb40f,org.rayacoin,53,33,13,samsung,SM-A127F,,wifi,fa,Asia/Tehran,720,1467,300,
3920,8807a92ac183645c,org.rayacoin,53,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1436,320,
6287,31766fed5fc5aa98,org.rayacoin,53,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
7928,135dc952dff759ee,org.rayacoin,54,34,14,samsung,SM-A045F,,4G,fa,Asia/Tehran,720,1465,300,
2654,b19f115b0e192f6b,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
1210,832e3758c7ed8d37,org.rayacoin,53,33,13,Xiaomi,23129RAA4G,,wifi,fa,Asia/Tehran,1080,2176,440,
3140,83b48e53b1ccbf95,org.rayacoin,53,33,13,samsung,SM-A536E,,wifi,fa,Asia/Tehran,1080,2177,450,
5942,56c24ba3dbe1dfab,org.rayacoin,53,34,14,Xiaomi,2303CRA44A,,wifi,fa,Asia/Tehran,1080,2263,440,
7033,39ef7c70e0c87d28,org.rayacoin,53,34,14,samsung,SM-A055F,,4G,fa,Asia/Tehran,720,1451,300,
5592,f3ef02aef17094af,org.rayacoin,53,30,11,Xiaomi,M2006C3LG,,wifi,fa,Asia/Tehran,720,1449,320,
6921,e2c2d83fb7931be2,org.rayacoin,53,29,10,Xiaomi,M2006C3LG,,4G,fa,Asia/Tehran,720,1449,320,
6201,557fa9c475323c2f,org.rayacoin,53,34,14,samsung,SM-A528B,,wifi,fa,Asia/Tehran,1080,2177,450,
4198,dc669a7a5266e18e,org.rayacoin,48,29,10,HUAWEI,POT-LX1AF,,3G,fa,Asia/Tehran,1080,2139,480,
5512,e2c10c4f0846fd70,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
7464,48a2879f75633a98,org.rayacoin,54,34,14,Xiaomi,23021RAAEG,,wifi,fa,Asia/Tehran,1080,2176,440,
3304,1406900d46fe4a6e,org.rayacoin,53,31,12,Xiaomi,2107113SG,,wifi,fa,Asia/Tehran,1080,2186,440,
1797,1f375680448b6cfa,org.rayacoin,48,31,12,samsung,SM-M115F,,4G,fa,Asia/Tehran,720,1411,280,
4707,0bae92ba0612d8b3,org.rayacoin,53,30,11,samsung,SM-A207F,,wifi,fa,Asia/Tehran,720,1422,280,
3196,177deb7c5d052457,org.rayacoin,53,33,13,Xiaomi,2201117TG,,wifi,fa,Asia/Tehran,1080,2263,440,
6708,ba5ff29b1135a818,org.rayacoin,53,30,11,Xiaomi,M1908C3JGG,,4G,fa,Asia/Tehran,1080,2130,440,
7025,0236120776648c28,org.rayacoin,53,30,11,Xiaomi,M2010J19SG,,mobile_unknown,fa,Asia/Tehran,1080,2218,440,
3899,dc5f9e64c91fd994,org.rayacoin,53,33,13,samsung,SM-A037F,,4G,fa,Asia/Tehran,720,1521,360,
2837,5208d3fcb3ac77b6,org.rayacoin,53,31,12,samsung,SM-A217F,,3G,fa,Asia/Tehran,720,1448,280,
461,650548a7a959ecb2,org.rayacoin,47,33,13,samsung,SM-N985F,,4G,fa,Asia/Tehran,1080,2123,420,
2601,a28b9a07b713c2d1,org.rayacoin,48,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2177,440,
3828,ba46bb5ca756765d,org.rayacoin,53,26,8.0.0,samsung,SM-A520F,,4G,fa,Asia/Tehran,1080,1920,420,
772,9a89c18745609346,org.rayacoin,48,30,11,samsung,SM-A207F,,3G,fa,Asia/Tehran,720,1422,280,
1473,7881f4ecb4c468c1,org.rayacoin,48,30,11,Xiaomi,RedmiNote8Pro,,wifi,fa,Asia/Tehran,1080,2220,440,
7492,ce51f9d23dfe6731,org.rayacoin,53,34,14,samsung,SM-A725F,,4G,fa,Asia/Tehran,1080,2188,420,
2031,72f58cde5d073809,org.rayacoin,48,31,12,samsung,SM-A025F,,4G,fa,Asia/Tehran,720,1471,280,
1958,85e7f100f1d4f258,org.rayacoin,48,30,11,Xiaomi,RedmiNote9S,,3G,fa,Asia/Tehran,1080,2168,440,
2054,d0d47b9a4f530d17,org.rayacoin,48,26,8.0.0,samsung,SM-A720F,,wifi,fa,Asia/Tehran,1080,1920,480,
2209,b32d354e8d61e190,org.rayacoin,48,28,9,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
2541,cda800cc8215d387,org.rayacoin,48,31,12,Xiaomi,2201116TG,,4G,fa,Asia/Tehran,1080,2263,440,
5048,16e32b50921e4982,org.rayacoin,53,33,13,Xiaomi,2201116PG,,4G,fa,Asia/Tehran,1080,2266,440,
5055,16e32b50921e4982,org.rayacoin,53,33,13,Xiaomi,2201116PG,,4G,fa,Asia/Tehran,1080,2266,440,
2868,c7897ac39bf22745,org.rayacoin,50,31,12,samsung,SM-G975F,,wifi,fa,Asia/Tehran,1080,2047,420,
3833,29fa517129fc4864,org.rayacoin,53,33,13,Xiaomi,22101320G,,4G,fa,Asia/Tehran,1080,2262,440,
6252,0319faa267ae13d8,org.rayacoin,53,30,11,Xiaomi,2201116PG,['43235'],wifi,en,Asia/Tehran,1080,2180,440,
7246,54c1111d2d462981,org.rayacoin,54,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,461,
6042,9a581f0ed3f6ed05,org.rayacoin,53,33,13,samsung,SM-A225F,,3G,fa,Asia/Tehran,720,1514,300,
5155,6cccc9cae5ec9941,org.rayacoin,53,33,13,samsung,SM-A515F,,4G,fa,Asia/Tehran,1080,2186,420,
494,7dcbb2fced1cb3a9,org.rayacoin,47,30,11,Xiaomi,RedmiNote9Pro,,3G,fa,Asia/Tehran,1080,2168,440,
7715,7481ba2bc36e0837,org.rayacoin,54,34,14,samsung,SM-A536E,,4G,fa,Asia/Tehran,1080,2177,450,
4560,37f720ce953422d8,org.rayacoin,53,34,14,samsung,SM-A346E,,wifi,fa,Asia/Tehran,1080,2130,450,
4340,9e373333fae8901c,org.rayacoin,45,29,10,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1411,320,
4534,aaeb69301e5b76ab,org.rayacoin,53,30,11,Xiaomi,RedmiNote9S,,3G,fa,Asia/Tehran,1080,2168,440,
4741,db6be7be6bf3a02d,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
287,d4bb70a9dedf41c7,org.rayacoin,45,30,11,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1423,280,
4080,d69dee1399c4dfd9,org.rayacoin,53,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
8067,c881f19f18b431f2,org.rayacoin,54,31,12,samsung,SM-A325F,,wifi,fa,Asia/Tehran,1080,2194,420,
3924,f859bd60e9d3ba34,org.rayacoin,53,34,14,samsung,SM-A245F,,wifi,fa,Asia/Tehran,1080,2128,450,
5982,737cc8606dbdf680,org.rayacoin,53,26,8.0.0,HUAWEI,PRA-LA1,,4G,fa,Asia/Tehran,1080,1794,480,
1759,0769cbed3f2a1101,org.rayacoin,48,30,11,Xiaomi,RedmiNote8Pro,,4G,fa,Asia/Kolkata,1080,2220,440,
4388,a851005afeab841c,org.rayacoin,53,27,8.1.0,samsung,SM-J610F,,4G,fa,Asia/Tehran,720,1396,280,
2781,a790d20dc388de44,org.rayacoin,53,33,13,samsung,SM-A137F,,wifi,fa,Asia/Tehran,1080,2301,450,
7067,b25473a443f4e429,org.rayacoin,53,33,13,samsung,SM-A325F,,wifi,fa,Asia/Tehran,1080,2275,480,
1365,abc34ce293154c76,org.rayacoin,48,33,13,Xiaomi,2201117TG,,wifi,fa,Asia/Tehran,1080,2307,440,
1363,6251c33998f3567f,org.rayacoin,48,30,11,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2177,440,
4493,4d31d6e84de9547a,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
2418,7da32a3f6a45d97e,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
7110,22f08d9abe81acfe,org.rayacoin,53,33,13,Xiaomi,2201117TG,,4G,fa,Asia/Tehran,1080,2307,440,
1239,f4a9e337df830e36,org.rayacoin,48,33,13,samsung,SM-A336E,,wifi,fa,Asia/Tehran,1080,2278,450,
7318,620b23301ed643fb,org.rayacoin,54,31,12,Xiaomi,RedmiNote9S,,wifi,fa,Asia/Tehran,1080,2168,440,
1173,f765bfe1f1b90ff5,org.rayacoin,50,29,10,samsung,SM-A105F,,4G,fa,Asia/Tehran,720,1382,280,
2942,64767c7a115a623a,org.rayacoin,53,31,12,samsung,SM-A125F,,wifi,fa,Asia/Tehran,720,1453,340,
2603,3651bb2899ee9fdd,org.rayacoin,53,33,13,Xiaomi,2303CRA44A,,4G,fa,Asia/Tehran,1080,2263,440,
1632,c41b6d64be397f71,org.rayacoin,53,31,12,samsung,SM-A115F,,3G,fa,Asia/Tehran,720,1411,280,
7662,bacf53883ab2d313,org.rayacoin,54,34,14,samsung,SM-S711B,,4G,fa,Asia/Tehran,1080,2125,450,
5513,21c38efee6991e60,org.rayacoin,53,24,7.0,samsung,SM-J710F,,wifi,fa,Asia/Tehran,720,1280,320,
8125,fe3812c29a709b89,org.rayacoin,54,24,7.0,samsung,SM-A510F,,4G,fa,Asia/Tehran,1080,1920,480,
5091,3ad573d3b70df50b,org.rayacoin,53,31,12,samsung,SM-A115F,,wifi,fa,Asia/Tehran,720,1399,320,
5930,c143e8b8b28dae42,org.rayacoin,53,30,11,HMD Global,NokiaC21,,4G,fa,Asia/Tehran,720,1519,280,
6923,19579804bd19726f,org.rayacoin,53,33,13,Xiaomi,23124RA7EO,,4G,fa,Asia/Tehran,1080,2176,440,
2008,5b81ee913175c68,org.rayacoin,48,24,7.0,samsung,SM-G920F,,wifi,fa,Asia/Tehran,1440,2560,640,
8100,b99ca94076f4ef6f,org.rayacoin,54,27,8.1.0,samsung,SM-J410F,,wifi,fa,Asia/Tehran,720,1384,320,
2148,77111d417d8f6136,org.rayacoin,48,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2185,450,
6112,6b3fdf3b896e7127,org.rayacoin,53,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2209,450,
1489,cd8fbb37949d230c,org.rayacoin,53,34,14,samsung,SM-A346E,,3G,fa,Asia/Tehran,1080,2130,450,
1951,67d9368f498191c2,org.rayacoin,48,30,11,Xiaomi,2201116PG,,4G,fa,Asia/Tehran,1080,2180,440,
5176,d64deaa047d1933a,org.rayacoin,53,29,10,samsung,SM-A305F,,4G,fa,Asia/Tehran,1080,2131,420,
5255,8a5f2d95b05f1c73,org.rayacoin,53,33,13,Xiaomi,23021RAAEG,,4G,fa,Asia/Tehran,1080,2176,440,
2289,cc3cc77cfe7104ca,org.rayacoin,48,27,8.1.0,samsung,SM-G610F,,wifi,fa,Asia/Tehran,1080,1920,480,
6251,6daa93b3b727a9c9,org.rayacoin,53,33,13,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
3400,df0707d8c894eab9,org.rayacoin,53,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
6714,22870e22c9e75fcc,org.rayacoin,53,33,13,Xiaomi,2201116TG,,4G,fa,Asia/Tehran,1080,2177,440,
842,f6f2386356817dfc,org.rayacoin,53,30,11,Xiaomi,2209116AG,,4G,fa,Asia/Tehran,1080,2177,440,
5156,dacc533a9a9da218,org.rayacoin,53,33,13,samsung,SM-M127G,,4G,fa,Asia/Tehran,720,1465,300,
919,60dd953ec0adb834,org.rayacoin,48,31,12,samsung,SM-A127F,,3G,fa,Asia/Tehran,720,1557,280,
1006,9aa8274ea93869a0,org.rayacoin,48,31,12,Xiaomi,M2003J15SC,,4G,fa,Asia/Tehran,1080,2110,440,
1914,ab3cadf0b1427d5b,org.rayacoin,48,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1471,280,
5648,200dd30993bfc808,org.rayacoin,53,33,13,Xiaomi,2209116AG,,wifi,fa,Asia/Tehran,1080,2263,440,
6308,e1c999bfd5001433,org.rayacoin,53,34,14,samsung,SM-S711B,,3G,fa,Asia/Tehran,1080,2125,450,
4371,fc84d0fef7a56be9,org.rayacoin,53,31,12,samsung,SM-T225N,,4G,fa,Asia/Tehran,800,1276,213,
311,c3ada9ceea3f7ae0,org.rayacoin,45,29,10,HUAWEI,FRL-L22,,4G,fa,Asia/Tehran,1080,2400,480,
5461,d9bbd048b43e2a4a,org.rayacoin,53,28,9,HUAWEI,MRD-LX1F,,4G,fa,Asia/Tehran,720,1422,320,
4017,5643c7aef50e5b2c,org.rayacoin,53,33,13,samsung,SM-A037F,,4G,fa,Asia/Tehran,720,1465,300,
19,5eb67dcce76de4fa,org.rayacoin,53,31,12,samsung,SM-A315G,,4G,fa,Asia/Tehran,1080,2195,420,
870,e401bd0a0ec7f98d,org.rayacoin,48,30,11,Xiaomi,2201117PG,,wifi,fa,Asia/Tehran,1080,2177,440,
1035,9f4e8bf468115bd1,org.rayacoin,53,30,11,Xiaomi,M2101K7BG,,4G,fa,Asia/Tehran,1080,2177,440,
6108,d6c49d0f1993f83f,org.rayacoin,53,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1467,300,
7481,9d51b25e60c1068c,org.rayacoin,54,33,13,Xiaomi,2201116PG,,4G,fa,Asia/Tehran,1080,2180,440,
2666,ae7a50c03732e5c1,org.rayacoin,51,30,11,samsung,SM-T295,,4G,fa,Asia/Tehran,800,1216,213,
6027,8d9eb12cc3306bd0,org.rayacoin,53,23,6.0.1,HUAWEI,HUAWEIRIO-L01,,4G,fa,Asia/Tehran,1080,1776,480,
7549,f0523135d7a95d55,org.rayacoin,54,29,10,HUAWEI,STK-L21,,4G,fa,Asia/Tehran,1080,2224,480,
5643,8b47c1eafd744016,org.rayacoin,53,31,12,samsung,SM-A045F,,wifi,fa,Asia/Tehran,720,1465,300,
7612,a05ad27a382b4404,org.rayacoin,54,28,9,samsung,SM-J730F,,wifi,fa,Asia/Tehran,1080,1920,480,
4571,33334e19d6c091b6,org.rayacoin,53,23,6.0.1,samsung,SM-G532F,,4G,fa,Asia/Tehran,540,960,240,
263,7b5f53262a67ce2b,org.rayacoin,45,30,11,samsung,SM-A705FN,,wifi,fa,Asia/Tehran,1080,2285,420,
5272,1df05b4f3c75ad33,org.rayacoin,53,31,12,Xiaomi,M2003J15SC,,4G,fa,Asia/Tehran,1080,2110,440,
7974,e0cad157eb37f948,org.rayacoin,54,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1532,280,
5620,5bab5b5dab76aeff,org.rayacoin,53,30,11,samsung,SM-A307FN,,4G,fa,Asia/Tehran,720,1423,280,
1166,6985f36db2bd8ad0,org.rayacoin,48,30,11,samsung,SM-A107F,,2G,fa,Asia/Tehran,720,1381,280,
1051,73d65dc67d24e34e,org.rayacoin,48,31,12,samsung,SM-A217F,,wifi,fa,Asia/Tehran,720,1448,280,
3293,760a7e982bc01f83,org.rayacoin,53,31,12,Xiaomi,22071219CG,,4G,fa,Asia/Tehran,1080,2202,440,
2049,7f78933e14c1af7a,org.rayacoin,53,26,8.0.0,samsung,SM-A720F,,wifi,fa,Asia/Tehran,1080,1920,420,
5370,2dde882d9abcc7df,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
6819,8ff62c6f01af6757,org.rayacoin,51,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,461,
4933,1ec4159b5174ba0b,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1527,300,
2413,3c9e56d363324dfb,org.rayacoin,48,31,12,samsung,SM-A115F,,4G,fa,Asia/Tehran,720,1469,280,
3240,c32d7d4c0c15af8d,org.rayacoin,52,33,13,Xiaomi,23021RAAEG,,wifi,fa,Asia/Tehran,1080,2176,440,
8094,461a68dab2d03621,org.rayacoin,54,34,14,samsung,SM-S918B,,4G,fa,Asia/Tehran,1080,2106,450,
2881,3cd669ba9a9fc92f,org.rayacoin,33,31,12,samsung,SM-A037F,['43211'],wifi,fa,Asia/Tehran,720,1465,300,
558,164035890c03aa76,org.rayacoin,53,30,11,HMD Global,NokiaC30,,wifi,fa,Asia/Tehran,720,1503,280,
2269,164035890c03aa76,org.rayacoin,53,30,11,HMD Global,NokiaC30,,wifi,fa,Asia/Tehran,720,1503,280,
2479,164035890c03aa76,org.rayacoin,53,30,11,HMD Global,NokiaC30,,wifi,fa,Asia/Tehran,720,1503,280,
4390,648d389c4eb6a372,org.rayacoin,53,28,9,Xiaomi,Redmi6A,,4G,fa,Asia/Tehran,720,1344,320,
2188,e37109e1fda41d00,org.rayacoin,53,33,13,samsung,SM-A346E,,wifi,fa,Asia/Tehran,1080,2130,450,
7595,b466fdee6943a62e,org.rayacoin,54,30,11,samsung,SM-A705FN,,mobile_unknown,fa,Asia/Tehran,1080,2198,420,
7714,02632f649205f803,org.rayacoin,54,33,13,samsung,SM-M127G,,4G,fa,Asia/Tehran,720,1465,300,
3042,7d85ae321678c74a,org.rayacoin,50,29,10,samsung,SM-A205FN,,4G,fa,Asia/Tehran,720,1507,280,
2540,f26b3e9a1a44916d,org.rayacoin,53,31,12,samsung,SM-A125F,,wifi,fa,Asia/Tehran,720,1465,300,
719,108843b084aa68cd,org.rayacoin,53,33,13,samsung,SM-A235F,,4G,fa,Asia/Tehran,1080,2207,450,
459,0705db71c31fd967,org.rayacoin,47,31,12,samsung,SM-M115F,,4G,fa,Asia/Tehran,720,1411,280,
7576,a14798ae0db4e464,org.rayacoin,54,30,11,INFINIX MOBILITY LIMITED,InfinixX697,,4G,fa,Asia/Tehran,1080,2352,480,
7274,d3d517781250bf51,org.rayacoin,54,34,14,samsung,SM-A736B,,4G,fa,Asia/Tehran,1080,2167,450,
8005,5bcb0cbdd99be130,org.rayacoin,53,33,13,samsung,SM-A515F,,wifi,fa,Asia/Tehran,1080,2186,420,
6161,d453103e8b107f39,org.rayacoin,53,33,13,HONOR,TFY-LX2,,4G,fa,Asia/Tehran,1080,2173,480,
8301,dc032922677ba1f8,org.rayacoin,53,29,10,Xiaomi,M2006C3MG,,4G,fa,Asia/Tehran,720,1449,320,
277,ed3e50a3b6ba0796,org.rayacoin,53,34,14,Xiaomi,23021RAAEG,,3G,fa,Asia/Tehran,1080,2176,440,
4094,7c260485cf09a3c9,org.rayacoin,53,30,11,Xiaomi,RedmiNote8,,wifi,fa,Asia/Tehran,1080,2130,440,
5224,37ab415623541cec,org.rayacoin,53,33,13,samsung,SM-M336BU,,4G,fa,Asia/Tehran,1080,2207,450,
6668,54ae268aae822118,org.rayacoin,53,33,13,samsung,SM-A047F,,4G,fa,Asia/Tehran,720,1555,280,
2705,9523732567689bcb,org.rayacoin,53,33,13,Xiaomi,2201117SG,,4G,fa,Asia/Tehran,1080,2177,440,
8115,8a110f57bb372d54,org.rayacoin,53,33,13,samsung,SM-A225F,,4G,fa,Asia/Tehran,720,1452,300,
4519,5b9df49a6289c1a0,org.rayacoin,53,34,14,samsung,SM-A245F,,4G,fa,Asia/Tehran,1080,2128,450,
7004,c51339776a8d8cd4,org.rayacoin,53,33,13,samsung,SM-A127F,,wifi,fa,Asia/Tehran,720,1467,300,
7543,65d62341782932ff,org.rayacoin,54,34,14,samsung,SM-A346E,,4G,fa,Asia/Tehran,1080,2130,450,
5612,2e58a4faf400045d,org.rayacoin,53,33,13,Xiaomi,21061110AG,,wifi,fa,Asia/Tehran,1080,2260,440,
4817,d56148d996c2c1ba,org.rayacoin,46,31,12,samsung,SM-A135F,,4G,fa,Asia/Tehran,1080,2208,450,
8142,bf5a1950b467800e,org.rayacoin,54,30,11,Xiaomi,RedmiNote8,,4G,fa,Asia/Tehran,1080,2130,440,
443,fe7c7838a00e774b,org.rayacoin,46,30,11,samsung,SM-A505F,,4G,fa,Asia/Tehran,1080,2131,420,
1142,ae85d2e66ccf6138,org.rayacoin,48,31,12,samsung,SM-A217F,,4G,fa,Asia/Tehran,720,1506,280,
2845,f12cb7fdb6a06f43,org.rayacoin,45,31,12,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
2651,57bd18c767c896ed,org.rayacoin,53,33,13,Xiaomi,23028RNCAG,,4G,fa,Asia/Tehran,720,1460,320,
2181,d49a02c979362a5d,org.rayacoin,48,31,12,Xiaomi,2201117SG,,4G,fa,Asia/Tehran,1080,2177,440,
3305,b022f85d3bebcf1b,org.rayacoin,53,31,12,Xiaomi,RedmiNote9S,,wifi,fa,Asia/Tehran,1080,2168,440,
6225,aa2a369f7272fdf2,org.rayacoin,53,31,12,Xiaomi,M2101K7AG,,4G,fa,Asia/Tehran,1080,2177,440,
1750,2e913ef323cfb2f0,org.rayacoin,48,29,10,Fortune Ship,GplusP10,,4G,fa,Asia/Tehran,720,1453,320,
936,17d14b1a42b4c191,org.rayacoin,45,30,11,samsung,SM-A715F,,wifi,fa,Asia/Tehran,1080,2183,420,
138,7d52dee5ba67cb57,org.rayacoin,48,33,13,samsung,SM-A127F,,4G,fa,Asia/Tehran,720,1473,280,
1446,f33e13fb93ac6319,org.rayacoin,48,29,10,HUAWEI,STK-L21,,4G,fa,Asia/Tehran,1080,2340,480,
5137,ab688576e513458a,org.rayacoin,53,34,14,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2209,450,
6593,6e5d438fda892dcf,org.rayacoin,53,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2209,450,
196,9b117e99a375e5eb,org.rayacoin,48,30,11,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1381,280,
6930,9d06db7fa1caae48,org.rayacoin,53,33,13,samsung,SM-A145F,,4G,fa,Asia/Tehran,1080,2218,420,
5758,49be919da5e00a8a,org.rayacoin,53,30,11,Xiaomi,M2103K19C,,4G,fa,Asia/Tehran,1080,2167,440,
1043,ae991c8bfc7ce800,org.rayacoin,49,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2208,450,
2649,aa1e92a685c5ed2a,org.rayacoin,50,33,13,samsung,SM-A325F,,4G,fa,Asia/Tehran,1080,2194,420,
5615,a582ffdddcd65097,org.rayacoin,53,30,11,Xiaomi,M2101K7BG,,4G,fa,Asia/Tehran,1080,2177,440,
1659,8c292f8894fc7c33,org.rayacoin,27,30,11,samsung,SM-A125F,['43211'],unknown,fa,Asia/Tehran,720,1465,300,
2949,cbab01767e73fc1f,org.rayacoin,53,29,10,samsung,SM-A107F,,wifi,fa,Asia/Tehran,720,1381,280,
4255,376ad4dd5bbcfc86,org.rayacoin,53,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2179,440,
5365,bb027ea6361caa1e,org.rayacoin,53,34,14,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2304,420,
4482,56013dc2f193f10b,org.rayacoin,53,28,9,HUAWEI,AMN-LX9,,4G,fa,Asia/Tehran,720,1372,360,
7508,acb2078da595d6a7,org.rayacoin,54,26,8.0.0,samsung,SM-A605G,,wifi,fa,Asia/Tehran,1080,2094,420,
3178,4a192844f645ae15,org.rayacoin,51,30,11,Xiaomi,M2102J20SG,,wifi,fa,Asia/Tehran,1080,2179,440,
8009,54d697a547da2bcd,org.rayacoin,53,29,10,Xiaomi,M2010J19CG,['43211'],4G,en,Asia/Tehran,1080,2132,440,
2160,7cff9a3f2b658ab9,org.rayacoin,53,33,13,samsung,SM-A137F,,4G,fa,Asia/Tehran,1080,2217,420,
7493,daebff7ece93e50d,org.rayacoin,54,30,11,Xiaomi,M2007J20CG,,4G,fa,Asia/Tehran,1080,2179,440,
2758,a4a3e9b0a92c446f,org.rayacoin,50,30,11,Xiaomi,RedmiNote8,,3G,fa,Asia/Tehran,1080,2130,440,
6750,7ddcc016fd2c863e,org.rayacoin,54,31,12,Xiaomi,RedmiNote9S,,wifi,fa,Asia/Tehran,1080,2168,440,
6102,7b06e38ec7f61d3c,org.rayacoin,53,31,12,samsung,SM-A125F,,4G,fa,Asia/Tehran,720,1465,300,
945,14438d80897be920,org.rayacoin,48,31,12,samsung,SM-A032F,,4G,fa,Asia/Tehran,720,1459,320,
5562,4d1f310db7580cb6,org.rayacoin,53,33,13,Xiaomi,2201117SI,,wifi,fa,Asia/Tehran,1080,2177,440,
8313,b3401fa09c885b62,org.rayacoin,48,29,10,samsung,SM-J610F,,4G,fa,Asia/Tehran,720,1396,280,
7866,cb3496315bb7bfcd,org.rayacoin,54,33,13,Xiaomi,2303CRA44A,,wifi,fa,Asia/Tehran,1080,2263,440,
7671,9a667e76ef868867,org.rayacoin,54,29,10,Xiaomi,Redmi8,,wifi,fa,Asia/Tehran,720,1369,320,
1213,1cfab34fbfac24ee,org.rayacoin,48,31,12,Xiaomi,M2102J20SG,,4G,fa,Asia/Tehran,1080,2179,440,
984,f9883f8db287b81c,org.rayacoin,48,33,13,samsung,SM-M325F,,4G,fa,Asia/Tehran,1080,2187,450,
3601,bc502cf2748ae7d6,org.rayacoin,53,33,13,samsung,SM-A137F,,wifi,fa,Asia/Tehran,1080,2217,420,
1490,07b0fd743c60268f,org.rayacoin,48,28,9,HUAWEI,MRD-LX1F,,4G,fa,Asia/Tehran,720,1422,320,
